Qrob_P0367060.2	AT4G12720.5	60.909	110	43	0	4	113	3	112	1.60e-47	152
Qrob_P0367090.2	AT4G12720.5	59.664	119	47	1	4	121	3	121	1.98e-48	154
Qrob_P0367110.2	AT3G07720.1	72.013	318	86	1	5	319	7	324	3.65e-172	481
Qrob_P0367120.2	AT5G35790.1	79.022	491	103	0	94	584	84	574	0.0	825
Qrob_P0367140.2	AT4G12730.1	60.396	404	147	4	2	397	6	404	1.65e-172	488
Qrob_P0367150.2	AT4G14540.1	85.827	127	14	1	1	127	1	123	5.56e-77	226
Qrob_P0367160.2	AT2G04480.1	31.304	230	98	6	1	230	79	248	2.56e-21	89.4
Qrob_P0367180.2	AT2G05310.1	77.500	80	18	0	40	119	47	126	3.09e-43	138
Qrob_P0367190.2	AT2G05320.1	65.258	426	143	2	6	429	7	429	0.0	592
Qrob_P0367210.2	AT3G14660.3	33.642	324	107	7	24	245	23	340	2.84e-41	145
Qrob_P0367310.2	AT3G02645.1	41.283	499	264	8	17	506	18	496	3.05e-125	377
Qrob_P0367320.2	AT3G02645.1	40.882	499	266	8	17	506	18	496	9.18e-125	376
Qrob_P0367330.2	AT3G02645.1	41.283	499	264	8	17	506	18	496	8.11e-127	381
Qrob_P0367340.2	AT3G02645.1	40.748	508	271	9	8	505	9	496	2.25e-124	375
Qrob_P0367390.2	AT2G25270.1	56.906	362	121	2	67	396	175	533	3.64e-148	431
Qrob_P0367400.2	AT4G31940.1	53.935	521	230	7	4	517	1	518	0.0	553
Qrob_P0367410.2	AT5G25280.3	53.361	238	89	6	1	233	1	221	6.76e-66	203
Qrob_P0367420.2	AT4G32060.2	53.589	209	59	4	53	249	58	240	1.54e-62	203
Qrob_P0367430.2	AT4G32060.1	67.442	215	70	0	1	215	272	486	2.04e-102	305
Qrob_P0367440.2	AT2G25290.4	62.689	729	243	6	1	700	1	729	0.0	914
Qrob_P0367450.2	AT2G25280.1	79.592	294	58	1	1	294	1	292	1.10e-176	489
Qrob_P0367480.2	AT3G11080.2	40.741	918	433	19	69	939	74	927	9.71e-177	538
Qrob_P0367530.2	AT2G47980.1	66.667	15	4	1	40	54	52	65	1.2	28.1
Qrob_P0367540.2	AT4G14280.1	34.211	38	25	0	33	70	129	166	1.6	26.9
Qrob_P0367550.2	AT1G59820.1	67.376	423	51	5	166	503	660	1080	5.25e-180	550
Qrob_P0367580.2	AT2G37900.2	28.230	418	219	11	28	376	76	481	1.29e-38	145
Qrob_P0367590.2	AT4G31580.2	67.725	189	45	3	1	173	1	189	9.70e-63	192
Qrob_P0367600.2	AT2G24610.1	63.243	740	211	12	1	694	1	725	0.0	895
Qrob_P0367610.2	AT4G31590.1	76.985	743	119	5	1	741	1	693	0.0	1140
Qrob_P0367620.2	AT4G31600.1	75.698	358	53	1	1	358	1	324	0.0	530
Qrob_P0367630.2	AT4G31200.3	65.432	567	153	10	58	621	125	651	0.0	649
Qrob_P0367640.2	AT4G31210.3	72.115	728	195	4	72	796	432	1154	0.0	1113
Qrob_P0367660.2	AT4G18230.3	65.106	235	59	3	1	213	1	234	1.79e-89	263
Qrob_P0367670.2	AT4G38700.1	36.559	186	100	4	16	184	7	191	1.43e-30	110
Qrob_P0367680.2	AT5G42500.1	40.187	107	61	1	54	157	76	182	2.49e-21	85.9
Qrob_P0367690.2	AT2G32510.1	58.763	291	112	5	1	284	1	290	1.46e-117	348
Qrob_P0367890.2	AT1G05070.1	73.729	118	31	0	7	124	68	185	5.12e-58	177
Qrob_P0367900.2	AT4G15440.1	61.290	341	129	2	1	338	45	385	2.00e-158	449
Qrob_P0367910.2	AT5G42650.1	54.310	116	51	1	32	147	52	165	1.96e-37	134
Qrob_P0367940.2	AT2G32590.1	58.760	645	190	15	1	617	1	597	0.0	669
Qrob_P0367960.2	AT1G11940.1	48.295	352	122	5	19	310	25	376	3.72e-107	318
Qrob_P0367970.2	AT3G21610.1	68.182	176	55	1	1	176	1	175	4.85e-84	245
Qrob_P0367980.2	AT4G04340.3	76.093	343	82	0	29	371	422	764	0.0	543
Qrob_P0368360.2	AT4G34419.1	52.381	105	38	6	14	114	16	112	2.03e-24	92.0
Qrob_P0368390.2	AT3G19210.1	75.408	858	197	7	42	895	32	879	0.0	1303
Qrob_P0368400.2	AT1G14870.2	55.172	116	40	2	50	153	14	129	8.45e-40	132
Qrob_P0368410.2	AT2G15690.1	53.465	303	120	3	114	397	205	505	2.14e-107	328
Qrob_P0368450.2	AT4G34412.1	78.472	144	31	0	1	144	30	173	3.44e-77	226
Qrob_P0368460.2	AT3G19240.1	74.848	656	149	8	1	649	1	647	0.0	943
Qrob_P0368480.2	AT4G34410.1	46.018	226	84	7	20	240	10	202	3.57e-41	144
Qrob_P0368520.2	AT4G13090.1	53.674	313	111	3	3	313	8	288	2.81e-118	342
Qrob_P0368580.2	AT5G10970.1	40.113	177	81	7	66	242	54	205	1.66e-26	106
Qrob_P0368590.2	AT3G18930.3	52.593	135	40	5	24	142	278	404	3.39e-23	94.0
Qrob_P0368610.2	AT1G56180.1	57.292	96	13	1	4	71	295	390	3.50e-24	93.2
Qrob_P0368880.2	AT5G16300.3	52.941	102	44	1	6	103	801	902	2.07e-27	104
Qrob_P0368890.2	AT5G16300.4	43.825	251	94	4	12	217	447	695	1.40e-57	196
Qrob_P0369050.2	AT1G65560.2	70.952	210	60	1	1	209	66	275	7.36e-107	308
Qrob_P0369060.2	AT5G32613.1	35.484	62	33	2	302	361	295	351	0.006	39.7
Qrob_P0369130.2	AT3G54690.1	80.488	328	64	0	11	338	24	351	0.0	531
Qrob_P0369160.2	AT1G12270.1	70.303	165	44	1	1	165	1	160	4.09e-78	243
Qrob_P0369170.2	AT3G54790.3	54.261	798	275	10	1	745	1	761	0.0	715
Qrob_P0369220.2	AT4G13370.1	56.818	176	56	7	2	167	201	366	3.94e-45	157
Qrob_P0369240.2	AT1G06210.1	56.198	363	144	5	1	357	1	354	6.26e-126	369
Qrob_P0369290.2	AT1G79660.1	55.208	96	38	3	1	93	1	94	9.83e-25	89.4
Qrob_P0369300.2	AT3G54670.1	72.857	210	56	1	1	209	1	210	2.05e-97	307
Qrob_P0369310.2	AT3G23880.1	27.796	313	181	11	5	305	14	293	9.85e-23	98.6
Qrob_P0369320.2	AT3G23880.1	28.723	94	56	4	33	119	108	197	3.51e-05	45.8
Qrob_P0369340.2	AT3G18940.1	65.027	183	63	1	5	186	21	203	2.25e-84	252
Qrob_P0369360.2	AT1G09700.2	36.129	155	95	2	1	153	15	167	1.99e-23	96.7
Qrob_P0369380.2	AT2G03140.6	58.088	136	46	1	33	168	249	373	1.88e-46	162
Qrob_P0369390.2	AT3G54670.1	73.874	333	72	2	27	344	887	1219	9.90e-169	502
Qrob_P0369410.2	AT3G54670.1	66.234	385	129	1	1	384	1	385	1.83e-170	508
Qrob_P0369420.2	AT3G54670.1	68.243	444	131	1	10	443	384	827	0.0	573
Qrob_P0369440.2	AT3G54670.1	74.011	354	85	1	1	347	866	1219	0.0	550
Qrob_P0369460.2	AT1G30690.2	47.414	348	167	5	97	441	201	535	3.00e-103	318
Qrob_P0369500.2	AT2G20515.1	63.710	124	44	1	2	124	33	156	2.38e-54	167
Qrob_P0369520.2	AT2G20500.1	30.729	192	75	10	1	189	1	137	1.94e-06	45.8
Qrob_P0369530.2	AT3G23250.1	47.458	295	119	9	1	272	1	282	2.16e-79	241
Qrob_P0369540.2	AT2G31190.2	73.770	244	64	0	106	349	190	433	7.22e-131	381
Qrob_P0369560.2	AT4G14385.2	74.107	112	29	0	5	116	4	115	9.76e-50	155
Qrob_P0369570.2	AT2G31200.1	75.940	133	32	0	1	133	15	147	2.70e-77	225
Qrob_P0369590.2	AT2G38940.1	84.854	515	75	1	1	512	1	515	0.0	915
Qrob_P0369620.2	AT4G30380.2	35.714	140	69	6	1	136	1	123	5.33e-21	82.4
Qrob_P0369630.2	AT4G30380.2	35.507	138	72	6	1	136	1	123	1.20e-15	68.9
Qrob_P0369640.2	AT4G30380.2	36.429	140	68	6	1	136	1	123	1.53e-19	79.0
Qrob_P0369650.2	AT4G30380.2	37.302	126	61	6	19	140	12	123	1.22e-18	76.6
Qrob_P0369660.2	AT1G15460.2	67.158	679	183	6	8	674	13	663	0.0	947
Qrob_P0369670.2	AT2G26650.1	61.649	485	111	6	29	513	9	418	0.0	595
Qrob_P0369690.2	AT5G25450.1	86.179	123	17	0	1	123	1	123	5.88e-74	216
Qrob_P0369710.2	AT5G25460.1	76.880	359	82	1	9	366	11	369	0.0	592
Qrob_P0369720.2	AT5G55190.1	98.643	221	3	0	74	294	2	222	1.78e-166	461
Qrob_P0369730.2	AT5G55190.1	90.610	213	20	0	11	223	10	222	9.18e-147	408
Qrob_P0369740.2	AT5G63450.1	41.772	474	218	10	6	430	1	465	3.67e-109	332
Qrob_P0369750.2	AT5G27260.1	24.286	140	59	5	13	106	10	148	0.010	37.0
Qrob_P0369760.2	AT5G63450.1	46.351	507	257	8	5	502	4	504	7.15e-148	434
Qrob_P0369770.2	AT3G48520.1	47.647	510	251	6	1	499	1	505	2.57e-156	454
Qrob_P0369780.2	AT5G63450.1	46.548	507	251	8	5	497	4	504	1.43e-147	432
Qrob_P0369790.2	AT3G48520.1	48.126	507	247	6	1	496	1	502	2.25e-156	455
Qrob_P0369800.2	AT5G51550.1	70.297	303	84	3	1	303	23	319	3.50e-146	414
Qrob_P0369810.2	AT5G51550.1	70.690	116	31	1	42	157	225	337	7.89e-44	148
Qrob_P0369830.2	AT4G16340.2	70.909	330	87	3	21	347	27	350	1.29e-155	480
Qrob_P0369840.2	AT4G16340.2	63.391	407	115	4	15	390	351	754	5.06e-175	534
Qrob_P0369850.2	AT4G16340.2	87.477	1094	121	2	17	1110	754	1831	0.0	1981
Qrob_P0369870.2	AT1G57610.4	75.676	37	9	0	1	37	88	124	3.09e-13	62.4
Qrob_P0369880.2	AT1G09575.2	45.333	75	34	2	1	69	92	165	2.15e-12	60.8
Qrob_P0369920.2	AT4G16340.2	64.975	394	89	4	2	347	966	1358	7.21e-161	493
Qrob_P0369930.2	AT4G16340.2	91.150	226	20	0	1	226	1363	1588	4.52e-140	442
Qrob_P0369940.2	AT5G45800.1	47.826	23	11	1	29	51	265	286	1.6	30.0
Qrob_P0369950.2	AT2G41830.2	41.935	31	17	1	105	135	349	378	9.1	27.3
Qrob_P0369960.2	AT1G10320.1	28.090	89	58	2	14	101	604	687	0.80	30.4
Qrob_P0369970.2	AT5G42620.1	28.889	45	30	1	4	48	58	100	2.5	28.1
Qrob_P0369980.2	AT5G60640.3	24.444	45	34	0	18	62	483	527	0.56	31.2
Qrob_P0369990.2	AT2G47140.1	48.638	257	126	3	7	263	2	252	6.09e-79	239
Qrob_P0370000.2	AT3G02100.1	38.000	450	220	8	3	406	10	446	1.25e-96	297
Qrob_P0370030.2	AT2G47140.1	46.610	236	120	3	3	238	26	255	1.67e-65	204
Qrob_P0370420.2	AT2G25470.2	34.815	135	66	4	5	132	11	130	1.85e-18	80.9
Qrob_P0370430.2	AT2G25470.2	30.968	155	70	5	5	155	11	132	2.17e-17	78.6
Qrob_P0370440.2	AT1G58190.1	38.201	767	437	19	1	751	183	928	1.12e-140	438
Qrob_P0370450.2	AT2G46080.1	43.103	174	63	1	26	163	170	343	2.71e-39	136
Qrob_P0370490.2	AT5G26960.1	54.237	59	19	2	71	129	226	276	3.36e-11	59.7
Qrob_P0370500.2	AT5G11290.2	37.674	215	103	7	22	211	30	238	7.17e-32	120
Qrob_P0370620.2	AT4G01560.1	67.857	140	41	3	1	137	1	139	8.50e-54	177
Qrob_P0370630.2	AT1G65720.1	50.000	146	58	5	9	154	8	138	3.74e-31	113
Qrob_P0370650.2	AT1G77450.1	58.278	151	61	2	153	303	10	158	2.19e-51	176
Qrob_P0370700.2	AT3G51860.1	44.828	29	15	1	39	66	430	458	0.99	28.5
Qrob_P0370740.2	AT1G17880.1	72.185	151	25	3	1	135	1	150	2.19e-72	214
Qrob_P0370760.2	AT1G17880.1	80.132	151	26	2	1	148	1	150	2.91e-84	245
Qrob_P0370770.2	AT5G66520.1	44.536	485	266	2	23	506	30	512	1.89e-141	435
Qrob_P0370780.2	AT1G17880.1	58.278	151	27	3	1	116	1	150	5.91e-53	164
Qrob_P0370790.2	AT5G37020.1	59.612	515	175	12	8	516	310	797	0.0	534
Qrob_P0370800.2	AT2G01918.1	36.875	160	92	2	36	186	29	188	1.91e-26	100
Qrob_P0370810.2	AT1G70530.3	41.492	429	228	8	72	488	72	489	2.03e-99	308
Qrob_P0370820.2	AT1G16670.1	45.324	139	73	2	69	205	210	347	3.41e-32	120
Qrob_P0370830.2	AT5G40380.1	37.288	59	36	1	62	120	71	128	1.07e-08	52.8
Qrob_P0370840.2	AT1G70530.3	41.622	370	166	7	18	344	126	488	5.37e-78	249
Qrob_P0370860.2	AT2G01918.1	47.826	46	24	0	92	137	112	157	2.52e-07	48.5
Qrob_P0370870.2	AT3G22060.1	34.737	95	58	2	36	126	153	247	5.83e-11	58.2
Qrob_P0370880.2	AT1G70530.1	40.525	533	288	12	12	531	125	641	7.08e-124	377
Qrob_P0370890.2	AT1G19090.1	31.481	54	36	1	49	101	62	115	0.003	36.2
Qrob_P0370900.2	AT1G70530.3	37.500	376	185	9	14	350	124	488	1.18e-65	216
Qrob_P0370920.2	AT1G17880.1	61.589	151	22	3	70	185	1	150	5.38e-56	175
Qrob_P0370930.2	AT3G02710.1	75.824	364	77	3	37	395	30	387	0.0	555
Qrob_P0370950.2	AT5G18270.1	66.415	265	80	5	1	259	5	266	7.77e-123	358
Qrob_P0370970.2	AT1G09230.3	55.283	407	149	7	12	417	18	392	3.23e-148	427
Qrob_P0370990.2	AT1G08570.1	64.094	298	80	10	2	296	3	276	1.53e-120	347
Qrob_P0371000.2	AT5G56350.1	80.202	495	98	0	11	505	5	499	0.0	823
Qrob_P0371030.2	AT5G18230.1	65.692	513	134	11	1	496	1	488	0.0	598
Qrob_P0371040.2	AT5G18230.3	61.157	363	117	8	5	367	461	799	4.06e-134	403
Qrob_P0371060.2	AT1G64760.2	73.763	465	120	2	16	480	14	476	0.0	704
Qrob_P0371080.2	AT3G03980.1	61.290	124	46	1	21	144	13	134	1.38e-46	154
Qrob_P0371140.2	AT1G54390.4	61.074	149	39	1	1	149	1	130	1.80e-51	165
Qrob_P0371150.2	AT1G54390.4	75.524	143	31	3	6	148	125	263	1.05e-68	208
Qrob_P0371160.2	AT1G54385.3	56.607	613	205	15	1	604	1	561	0.0	591
Qrob_P0371210.2	AT3G03940.1	85.034	294	36	2	300	586	410	702	1.08e-177	519
Qrob_P0371330.2	AT5G15640.1	79.683	315	62	2	1	313	1	315	0.0	510
Qrob_P0371340.2	AT5G60920.1	73.934	422	100	3	19	430	20	441	0.0	693
Qrob_P0371350.2	AT5G15630.1	84.578	415	62	1	19	433	20	432	0.0	756
Qrob_P0371360.2	AT3G29970.1	65.116	86	30	0	1	86	1	86	1.03e-41	131
Qrob_P0371370.2	AT2G16440.1	63.483	178	41	4	26	179	121	298	9.25e-69	224
Qrob_P0371440.2	AT1G13680.1	62.706	303	104	2	23	325	26	319	3.32e-143	408
Qrob_P0371460.2	AT3G30180.1	71.245	466	132	2	1	464	1	466	0.0	714
Qrob_P0371470.2	AT5G15650.1	88.169	355	42	0	2	356	5	359	0.0	666
Qrob_P0371490.2	AT3G14470.2	32.186	1075	605	27	1	1019	4	1010	1.54e-156	493
Qrob_P0371500.2	AT3G02320.1	75.676	555	126	4	1	553	1	548	0.0	877
Qrob_P0371510.2	AT1G50420.1	37.471	435	195	8	33	392	46	478	2.27e-86	270
Qrob_P0371520.2	AT5G24470.1	62.381	210	62	5	35	236	46	246	8.79e-79	262
Qrob_P0371530.2	AT3G30210.1	56.808	213	81	4	13	224	26	228	4.33e-74	226
Qrob_P0371540.2	AT3G30210.1	52.074	217	89	5	9	219	26	233	5.92e-67	209
Qrob_P0371550.2	AT2G26450.1	34.226	523	305	10	54	556	109	612	2.41e-94	301
Qrob_P0371580.2	AT1G63430.3	47.170	212	71	4	89	262	27	235	4.53e-54	186
Qrob_P0371600.2	AT1G72390.2	47.479	238	97	7	1	232	1	216	5.09e-60	204
Qrob_P0371610.2	AT3G18210.2	67.974	306	95	2	46	350	47	350	3.19e-159	452
Qrob_P0371620.2	AT1G15100.1	46.524	187	66	3	1	187	1	153	6.01e-43	141
Qrob_P0371650.2	AT2G26450.1	35.167	509	302	10	54	539	109	612	8.33e-97	306
Qrob_P0371670.2	AT1G66810.3	76.471	102	24	0	48	149	209	310	1.58e-53	172
Qrob_P0371680.2	AT1G68200.4	40.000	155	71	6	54	206	30	164	1.13e-16	76.3
Qrob_P0371690.2	AT1G66810.3	74.510	102	26	0	5	106	209	310	1.66e-52	167
Qrob_P0371700.2	AT1G68200.4	38.333	180	86	7	53	229	29	186	3.37e-17	77.4
Qrob_P0371710.2	AT1G66810.3	76.471	102	24	0	4	105	209	310	1.23e-53	170
Qrob_P0371720.2	AT1G68200.4	40.132	152	70	5	54	203	30	162	2.14e-17	78.2
Qrob_P0371730.2	AT1G68190.3	36.310	336	130	12	1	329	10	268	2.08e-51	178
Qrob_P0371740.2	AT1G68185.3	51.101	227	100	4	1	227	1	216	1.32e-64	199
Qrob_P0371750.2	AT2G01170.1	75.388	516	113	1	12	527	13	514	0.0	758
Qrob_P0371760.2	AT2G01170.1	59.055	127	47	1	12	138	4	125	1.60e-46	157
Qrob_P0371780.2	AT2G01170.1	77.092	502	115	0	12	513	13	514	0.0	764
Qrob_P0371790.2	AT1G15080.1	70.139	288	71	4	1	287	1	274	8.69e-138	393
Qrob_P0371800.2	AT3G02600.2	63.844	307	103	2	19	325	15	313	1.52e-148	422
Qrob_P0371820.2	AT4G04220.1	50.663	377	176	5	17	390	21	390	2.81e-111	344
Qrob_P0371840.2	AT4G04220.1	50.000	380	169	6	1	359	422	801	1.15e-109	339
Qrob_P0371850.2	AT3G51680.1	49.286	280	123	4	17	277	16	295	2.67e-84	255
Qrob_P0371870.2	AT4G04220.1	40.945	381	153	7	34	344	423	801	3.13e-75	248
Qrob_P0371880.2	AT4G25650.1	56.111	540	217	7	3	531	4	534	0.0	611
Qrob_P0371890.2	AT4G25650.1	54.459	314	98	5	4	281	5	309	1.94e-107	328
Qrob_P0371900.2	AT4G08810.1	75.445	562	128	4	1	561	1	553	0.0	848
Qrob_P0371920.2	AT3G13540.1	49.164	299	83	5	17	303	5	246	1.95e-84	256
Qrob_P0371930.2	AT5G19830.1	70.000	30	8	1	1	29	1	30	1.89e-09	51.2
Qrob_P0371940.2	AT5G19820.1	81.485	1118	181	3	1	1093	1	1117	0.0	1858
Qrob_P0371950.2	AT5G19790.1	45.221	272	112	8	19	280	10	254	1.14e-54	177
Qrob_P0371960.2	AT5G19780.1	87.126	435	14	1	1	393	1	435	0.0	744
Qrob_P0371970.2	AT5G19760.1	83.667	300	48	1	1	300	1	299	0.0	523
Qrob_P0372040.2	AT5G51160.1	32.203	177	105	4	17	184	186	356	4.34e-12	66.2
Qrob_P0372050.2	AT5G54620.1	43.077	195	105	2	6	195	3	196	9.23e-46	157
Qrob_P0372060.2	AT4G10720.1	36.404	445	216	13	7	433	1	396	4.65e-70	229
Qrob_P0372070.2	AT4G10720.1	36.493	422	230	7	7	418	4	397	2.22e-74	240
Qrob_P0372080.2	AT5G15500.2	42.679	321	167	6	1	310	1	315	9.74e-73	236
Qrob_P0372120.2	AT4G39950.1	63.033	211	76	2	15	224	330	539	2.89e-89	273
Qrob_P0372130.2	AT1G75250.2	59.184	98	36	2	1	95	1	97	1.44e-35	117
Qrob_P0372150.2	AT5G42770.2	72.727	231	62	1	1	231	1	230	2.45e-117	334
Qrob_P0372160.2	AT1G19440.1	85.455	495	71	1	29	523	22	515	0.0	899
Qrob_P0372200.2	AT1G75230.2	70.383	287	82	3	44	330	50	333	7.38e-148	424
Qrob_P0372210.2	AT4G05160.1	29.545	132	67	6	306	437	340	445	4.84e-05	46.2
Qrob_P0372240.2	AT4G18320.1	26.667	135	91	4	10	138	4	136	1.81e-07	49.7
Qrob_P0372250.2	AT5G14950.1	71.184	1166	298	10	12	1152	22	1174	0.0	1696
Qrob_P0372260.2	AT1G74910.2	82.169	415	70	2	5	419	6	416	0.0	721
Qrob_P0372270.2	AT1G74920.1	75.250	501	122	1	1	499	1	501	0.0	809
Qrob_P0372280.2	AT2G04620.1	61.574	877	239	15	17	888	13	796	0.0	826
Qrob_P0372300.2	AT5G14940.1	59.142	443	157	10	5	428	115	552	2.33e-177	507
Qrob_P0372310.2	AT3G01360.2	50.299	334	145	8	1	329	1	318	9.94e-111	325
Qrob_P0372350.2	AT2G04690.3	70.992	131	37	1	12	142	72	201	2.85e-67	202
Qrob_P0372370.2	AT5G52400.1	61.942	515	181	5	10	517	14	520	0.0	661
Qrob_P0372380.2	AT1G01730.1	47.368	38	18	1	67	102	172	209	0.001	37.4
Qrob_P0372390.2	AT3G49000.1	46.400	250	118	4	4	247	189	428	9.89e-69	221
Qrob_P0372420.2	AT5G52390.1	59.799	199	70	6	5	196	1	196	1.37e-78	233
Qrob_P0372430.2	AT5G52390.1	59.296	199	71	6	5	196	1	196	4.30e-77	229
Qrob_P0372440.2	AT1G74190.1	35.000	220	137	3	11	227	745	961	1.51e-29	117
Qrob_P0372450.2	AT5G52390.1	59.799	199	70	6	5	196	1	196	3.77e-77	229
Qrob_P0372460.2	AT3G48990.1	79.912	453	90	1	1	452	1	453	0.0	719
Qrob_P0372480.2	AT5G23860.2	97.996	449	7	2	1	447	1	449	0.0	921
Qrob_P0372490.2	AT5G52380.1	54.915	295	103	8	1	293	1	267	4.64e-88	264
Qrob_P0372500.2	AT4G25590.1	87.786	131	16	0	1	131	8	138	5.48e-84	242
Qrob_P0372510.2	AT2G34930.1	35.936	807	424	18	26	797	26	774	9.38e-122	388
Qrob_P0372530.2	AT2G34930.1	35.542	830	436	20	291	1050	100	900	6.66e-120	392
Qrob_P0372540.2	AT5G23850.1	60.000	255	75	2	9	236	266	520	2.65e-106	317
Qrob_P0372550.2	AT4G25590.1	60.156	128	42	2	9	129	12	137	1.40e-45	145
Qrob_P0372560.2	AT5G23850.1	62.000	200	49	2	10	182	302	501	4.23e-80	248
Qrob_P0372570.2	AT2G34930.1	36.222	900	437	21	28	816	27	900	2.64e-139	437
Qrob_P0372610.2	AT3G48970.1	74.453	137	33	2	7	141	5	141	7.53e-59	179
Qrob_P0372620.2	AT2G34930.1	37.877	895	426	22	31	819	33	903	3.41e-153	474
Qrob_P0372640.2	AT2G34930.1	37.765	895	427	20	59	847	33	903	1.00e-154	478
Qrob_P0372650.2	AT2G34930.1	33.631	785	331	22	24	633	33	802	1.81e-92	308
Qrob_P0372670.2	AT5G52300.2	31.466	607	251	25	55	575	49	576	1.27e-45	171
Qrob_P0372680.2	AT5G52290.1	40.166	1688	860	39	1	1633	1	1593	0.0	1017
Qrob_P0372700.2	AT4G25570.2	65.833	240	74	2	1	232	42	281	6.88e-109	315
Qrob_P0373060.2	AT2G16850.1	88.889	279	31	0	1	279	1	279	0.0	503
Qrob_P0373070.2	AT5G04220.1	42.795	229	79	6	1	213	123	315	1.16e-41	144
Qrob_P0373080.2	AT2G37230.1	70.761	749	210	5	1	745	1	744	0.0	1105
Qrob_P0373090.2	AT2G28260.1	55.556	684	209	12	1	620	1	653	0.0	714
Qrob_P0373110.2	AT3G50010.1	33.824	68	36	3	30	97	582	640	0.33	30.0
Qrob_P0373120.2	AT4G38180.1	40.909	132	72	3	61	188	118	247	8.40e-21	89.7
Qrob_P0373130.2	AT3G14470.2	32.122	1046	611	29	1	995	4	1001	8.74e-136	438
Qrob_P0373150.2	AT3G14470.2	32.427	1030	620	27	1	996	4	991	3.21e-140	450
Qrob_P0373180.2	AT2G16910.1	47.360	606	230	17	10	601	5	535	9.48e-167	488
Qrob_P0373190.2	AT2G20940.2	55.862	145	42	3	3	147	5	127	2.21e-46	147
Qrob_P0373220.2	AT1G71860.2	36.000	25	16	0	77	101	246	270	4.7	27.3
Qrob_P0373250.2	AT3G06240.1	28.190	337	173	16	18	311	36	346	1.68e-14	75.1
Qrob_P0373270.2	AT3G06240.1	27.778	144	83	5	18	154	180	309	2.26e-10	59.7
Qrob_P0373280.2	AT1G19250.1	33.962	159	87	3	32	176	239	393	8.76e-22	92.0
Qrob_P0373290.2	AT2G42600.3	32.653	49	30	2	52	99	311	357	0.71	30.4
Qrob_P0373300.2	AT3G06240.1	25.907	386	201	15	18	384	36	355	5.23e-19	89.7
Qrob_P0373310.2	AT4G12560.3	26.446	242	114	11	29	235	92	304	1.18e-09	58.9
Qrob_P0373320.2	AT4G12560.3	27.139	409	237	18	29	419	4	369	7.35e-22	97.4
Qrob_P0373330.2	AT3G07870.1	24.490	392	228	17	25	376	26	389	2.71e-15	77.8
Qrob_P0373340.2	AT2G20930.1	89.855	138	14	0	1	138	1	138	5.95e-91	260
Qrob_P0373350.2	AT4G09900.1	31.250	64	38	2	47	110	6	63	1.7	28.5
Qrob_P0373470.2	AT5G05320.1	45.402	174	67	3	34	182	233	403	3.35e-44	151
Qrob_P0373480.2	AT5G05320.1	56.020	407	153	5	2	388	4	404	2.14e-161	459
Qrob_P0373540.2	AT3G26300.1	53.400	500	227	4	8	506	4	498	0.0	558
Qrob_P0373560.2	AT5G36930.3	34.878	410	217	9	1	367	211	613	1.49e-54	197
Qrob_P0373570.2	AT3G26560.1	69.329	626	68	6	9	510	486	1111	0.0	827
Qrob_P0373600.2	AT5G17680.2	36.408	813	488	15	11	810	16	812	1.12e-142	463
Qrob_P0373650.2	AT5G17680.1	34.637	716	408	17	1	671	208	908	3.57e-94	321
Qrob_P0373660.2	AT5G17680.2	37.377	816	474	18	7	804	16	812	8.23e-149	473
Qrob_P0373670.2	AT5G17680.2	38.471	798	462	16	7	791	16	797	5.97e-154	491
Qrob_P0373690.2	AT2G16940.5	51.639	122	55	3	28	149	250	367	1.45e-28	109
Qrob_P0373700.2	AT5G17680.2	33.480	911	523	24	11	879	16	885	1.26e-131	427
Qrob_P0373710.2	AT5G17680.2	33.970	995	568	25	11	983	16	943	3.18e-146	470
Qrob_P0373720.2	AT2G16940.3	34.583	240	94	8	1	239	1	178	1.04e-12	70.1
Qrob_P0373730.2	AT1G34360.1	47.059	34	17	1	6	39	142	174	1.3	27.3
Qrob_P0374040.2	AT5G60900.1	67.961	103	29	1	118	220	653	751	4.69e-44	157
Qrob_P0374050.2	AT2G34930.1	36.130	894	427	21	34	809	33	900	1.05e-146	456
Qrob_P0374090.2	AT2G34930.1	35.333	900	429	22	33	805	27	900	1.68e-141	443
Qrob_P0374110.2	AT2G34930.1	31.680	363	186	9	50	354	66	424	4.90e-33	131
Qrob_P0374140.2	AT2G34930.1	35.770	903	424	22	32	807	27	900	7.27e-140	444
Qrob_P0374150.2	AT2G34930.1	31.656	616	317	22	16	571	27	598	5.00e-48	180
Qrob_P0374170.2	AT2G34930.1	31.823	905	433	21	33	784	27	900	4.41e-107	353
Qrob_P0374180.2	AT2G34930.1	28.085	470	179	13	24	336	38	505	1.33e-34	134
Qrob_P0374200.2	AT2G34930.1	33.016	315	127	9	26	263	25	332	1.89e-30	120
Qrob_P0374210.2	AT2G34930.1	31.678	906	432	24	33	783	27	900	8.11e-110	360
Qrob_P0374230.2	AT1G33980.1	57.143	56	19	1	10	65	47	97	6.87e-15	67.8
Qrob_P0374240.2	AT2G34930.1	35.288	904	413	21	32	793	27	900	2.16e-140	442
Qrob_P0374270.2	AT1G33980.1	54.902	51	18	1	11	61	52	97	8.12e-11	58.2
Qrob_P0374280.2	AT2G34930.1	34.855	898	439	20	32	807	27	900	2.88e-136	433
Qrob_P0374290.2	AT2G34930.1	30.968	465	165	14	25	336	25	486	4.61e-43	159
